RegionID,RegionName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2018,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2019,% of increase-3BHK
286,Polk County,GA,Cedartown,13,233,1142,60353,60662,60913,61168,61450,61628,61749,61913,62201,62532,62810,63076,63431,63800,64214,64555,64940,65371,65789,66280,66767,67265,67604,67819,67954,68249,68663,69167,69562,70022,70320,71085,71503,72237,72375,72670,72915,73217,73749,74329,74970,75452,75790,76150,76512,76866,77327,77896,78392,78803,79150,79652,80092,80594,81044,81719,82493,82925,83065,83036,83372,83936,84359,84796,85196,85660,86152,86612,87107,87517,87832,88095,88298,88657,89024,89506,89838,90208,90476,90782,91132,91483,91800,92024,92184,92363,92664,92923,93193,93401,93742,94203,94731,95275,95608,95859,96102,96482,96934,97353,97757,98261,98816,97977,96235,94231,93636,93818,94294,94804,95213,95671,95961,96358,96692,97061,97467,97894,98347,98682,98948,99193,99351,99483,99821,100248,100820,101124,101534,101837,102202,102383,102532,102512,102467,102214,102255,102242,102401,102404,102533,102661,102748,102739,102535,101963,101231,100456,99921,99749,99752,99844,99560,99112,98504,97818,96939,95956,95009,94236,93406,92553,91628,90968,90229,89690,89153,88866,88781,88613,88426,87911,87522,86870,86216,85321,84670,84135,83422,82547,81535,80771,80172,79682,79212,78662,78035,77583,77246,77034,76852,76743,76714,76607,76458,76304,76245,76327,76424,76614,77275,78010,78807,79238,79641,80017,80371,80783,81198,81564,82062,82547,83104,83546,84085,84529,85001,85322,85785,86188,86568,86866,87173,87583,88019,88469,88882,89351,89769,90159,90461,90769,90992,91208,91386,91779,92069,92485,92842,93380,93900,94320,94605,94936,95181,95419,95658,96005,96331,96591,96949,97450,98009,98525,99034,99552,100022,100506,100931,101475,102167,102932,103717,104393,105189,106124,106921,107573,107989,108467,108983,109553,110363,106850.3333,111248,112338,113327,114076,114659,115303,115978,116641,117162,117847,117872,117603,115337.8333,7.36%
318,Tift County,GA,Tifton,13,277,1168,75370,75606,75920,76149,76377,76572,76879,77359,77777,78146,78446,78792,79212,79674,80204,80640,81137,81580,82120,82618,83203,84695,86127,87593,87711,87801,87879,88582,89226,89622,89692,89979,90565,90174,89809,89377,90148,90741,91424,92136,92731,93225,93635,94197,94707,95063,95552,96032,96530,96950,97417,97948,98392,98856,99308,99906,100565,101341,101780,102039,102062,102317,102613,103029,103345,103704,103977,104246,104576,104889,105225,105423,105602,105870,106148,106609,106853,107278,107578,108030,108265,108482,108629,108776,108849,108892,108993,109024,109297,109522,110008,110471,110977,111429,111708,112008,112660,113554,114400,114878,115295,115812,116378,116908,117432,117575,117619,117686,118185,118858,119597,120260,120810,121328,121902,122513,122987,123393,123638,123908,124236,124617,125007,125243,125787,126397,127316,127838,128363,128681,129058,129324,129571,129581,129518,129233,129446,129581,129971,130042,130203,130226,130083,129847,129599,129277,128888,128231,127752,127560,127101,126497,125619,125264,124908,124511,123599,122629,121719,121048,120404,119373,118259,117155,116362,115466,114717,114131,114167,114153,113858,113488,113041,112645,112110,111389,110649,109838,109255,108576,107762,106936,106311,105853,105432,105044,104669,104459,104143,103780,103425,103307,103334,103371,103408,103513,103714,104023,104316,104652,105000,105512,106037,106673,107285,107931,108516,109123,109711,110361,111034,111738,112468,113173,113904,114592,115288,115948,116578,117100,117613,118153,118716,119287,119824,120534,121194,121976,122662,123469,124164,124812,125326,125972,126554,127263,127793,128654,129525,130511,131262,131939,132567,133192,133723,134195,134615,135138,135690,136572,137495,138532,139370,140103,140785,141408,142083,142898,143819,144660,145451,146237,147193,148094,148960,149878,150709,151366,151614,151868,152201,152886,153688,150391.1667,154479,155377,156306,157248,157997,158718,159446,160202,160853,161435,161025,160464,158629.1667,5.19%
1248,Murray County,GA,Dalton,13,213,1177,63458,63465,63352,63843,64232,64718,64906,64988,65209,65450,65823,66113,66355,66778,67118,67891,68721,69496,69917,70241,71019,72227,73006,73429,73803,75343,76714,77036,76958,77383,78438,79218,79494,79564,79371,79227,79734,80384,81433,82012,82463,82751,83346,83992,84253,84339,84556,85254,86026,86779,87163,87846,88367,89006,89379,89753,90166,90638,91157,91478,91832,92266,93026,93535,94195,94431,94791,94962,95293,95417,95598,95724,95937,96103,96355,96638,96931,97319,97922,98379,99047,99497,100086,100479,100885,100885,101000,100829,101196,101380,101668,102076,102477,103070,103395,103761,104203,104786,105370,105900,106469,107038,107757,108269,108349,107615,106839,106822,107629,108506,109238,109874,110418,110852,111426,112179,112782,113296,113627,114038,114355,114650,114987,115336,115922,116371,116808,117177,117789,118270,118596,118674,118755,118701,118592,118280,118264,118202,118335,118360,118445,118554,118573,118478,118183,117536,116933,116219,115657,115073,114589,114278,113848,113498,113122,112759,112049,111082,110019,109116,108181,107249,106322,105544,104735,104110,103638,103384,103117,102638,101477,100325,99213,98550,97866,97074,96461,95820,95386,94712,93880,92986,92354,91947,91513,90962,90280,89822,89329,89028,88804,88746,88621,88390,88306,88316,88418,88531,88683,88875,89137,89576,90050,90554,90989,91387,91805,92259,92763,93318,93875,94577,95176,95741,96306,96899,97420,97822,98316,98866,99331,99720,100122,100615,101136,101522,101932,102251,102522,102708,102935,103300,103551,103764,103858,104226,104589,105176,105795,106325,106874,107229,107716,108313,108808,109305,109579,110065,110638,111452,112370,113214,114028,114616,115298,115904,116561,117309,117986,118912,119805,120790,121757,122633,123586,124363,125120,125913,126540,127159,127473,128006,128687,125168.9167,129509,130319,131171,131839,132497,133165,134051,134897,135502,135967,135743,135483,133345.25,6.13%
327,Ware County,GA,Waycross,13,299,1261,52110,52241,52366,52508,52632,52791,52879,53122,53304,53556,53696,53921,54208,54500,54775,55004,55286,55648,55912,56211,56448,56414,56257,55996,56053,56322,56774,57309,57880,58533,59145,59672,60116,60546,60747,60892,60767,60982,61216,61761,62116,62319,62540,62728,63078,63284,63551,63852,64314,64850,65375,65877,66314,66788,67214,67775,68262,68834,69125,69361,69593,69868,70288,70531,70812,70968,71313,71448,71604,71659,71836,71989,72132,72489,72924,73336,73579,73758,73891,74040,74183,74357,74585,74826,75097,75202,75280,75401,75680,75861,76072,76327,76702,77059,77271,77502,77779,78166,78538,78887,79244,79647,80021,80524,80994,81487,81806,82164,82553,82992,83394,83810,84199,84636,85055,85471,85829,86145,86457,86745,86960,87176,87346,87571,87949,88429,89030,89346,89683,89881,90171,90390,90525,90484,90349,90145,90226,90313,90501,90517,90568,90610,90616,90488,90242,89993,89831,89643,89378,89167,88648,88073,87396,87219,87117,86932,86478,85913,85279,84614,83915,83199,82622,82065,81562,80919,80488,80229,80128,79865,79540,79183,78826,78359,77894,77383,76895,76383,76007,75553,74992,74371,73897,73538,73227,72882,72528,72288,72049,71815,71608,71486,71474,71425,71389,71395,71447,71620,71861,72183,72535,72889,73274,73779,74351,74854,75235,75569,75952,76340,76738,77148,77655,78197,78825,79348,79825,80167,80606,81062,81503,81851,82180,82577,83001,83403,83807,84267,84733,85059,85277,85496,85753,86059,86331,86835,87243,87841,88305,88838,89281,89720,90146,90437,90573,90748,91015,91365,91708,92144,92701,93375,93946,94433,94791,95104,95484,95978,96446,96880,97226,97728,98299,98997,99662,100318,100746,101152,101382,101624,101887,102342,102842,100581.5833,103442,104082,104869,105651,106288,106977,107459,107900,108151,108423,108062,107753,106588.0833,5.64%
1410,Sumter County,GA,Americus,13,261,1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64001,63923,63908,63747,63780,63945,64252,64400,64592,64762,65091,65289,65454,65760,66060,66472,66762,67125,67461,67742,67764,67683,67649,67992,68478,68907,69225,69607,69890,70234,70663,71097,71416,71593,71754,72010,72169,72518,72766,73114,73346,73563,73899,74179,74477,74546,74671,74835,75094,75293,75546,75797,76043,76122,76158,76337,76585,76873,77068,77262,77478,77778,78125,78389,78720,79077,79456,79734,79982,80344,80637,80379,79084,76531,74548,73557,73908,74264,74593,74865,75133,75387,75607,75768,75984,76291,76672,76963,77177,77312,77456,77799,78137,78602,78805,79054,79169,79330,79507,79693,79762,79670,79384,79377,79372,79566,79602,79662,79707,79635,79574,79314,78935,78475,78053,77775,77515,77239,76959,76788,76720,76558,76327,75934,75541,74916,74306,73621,73036,72459,71981,71389,70907,70557,69478,68415,67323,67138,66945,66670,66284,65899,65365,64904,64364,64046,63692,63263,62759,62302,62014,61753,61512,61256,61093,60862,60643,60455,60428,60463,60599,60728,60706,60603,60632,60983,61338,61679,61897,62233,62623,63043,63323,63421,63510,63696,64034,64478,64840,65213,65523,65975,66459,66949,67351,67690,67940,68153,68356,68578,68854,69117,69700,70334,71076,71573,72023,72326,72550,72725,72906,73034,73575,74159,74870,75330,75803,76210,76477,76712,76992,77192,77364,77283,77295,77381,77827,78355,78918,79303,79398,79389,79474,79645,79866,80011,80224,80378,80786,81265,81784,82055,82331,82518,82673,82684,82694,82593,82668,82830,82240.08333,83063,83276,83506,83849,84013,84243,84389,84620,84790,85001,84706,84378,84152.83333,2.27%
1275,Oconee County,GA,Athens-Clarke County,13,219,1362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172092,172460,172888,173717,174571,175244,175930,176597,177515,178503,179537,180146,180545,180726,181097,181433,181895,182214,181822,181495,181435,182271,183167,183982,184499,184869,184811,185167,185529,186226,186712,187227,187940,188510,189117,189533,189924,189895,189518,189008,188365,187833,187126,186610,186252,185569,184748,183580,183010,182265,181512,180149,178751,176966,175337,173647,172546,171269,170229,168719,167958,167332,167264,166988,166584,165897,165222,164578,163828,163061,162015,160827,159418,158213,157106,155847,154636,153551,152847,152220,151761,151230,150974,150499,149940,149296,148995,148925,148861,150348,152160,153717,152621,151426,150791,151397,152029,152645,153419,154214,155045,155808,156577,157395,158424,159421,160408,161192,162078,162946,163999,165038,166085,167023,167840,168715,169718,170772,171812,172641,173248,173683,174398,175530,176783,177768,178714,179587,180609,181555,182680,183754,184588,185503,186587,187967,189199,190170,191074,191774,192709,193641,194859,195724,196969,198104,199611,200942,202283,203474,204683,206003,207720,209255,210951,212150,213319,214425,215893,217675,219435,220881,222098,223144,224385,225650,227154,228345,221033.6667,229557,230579,232287,233658,235036,235945,237197,238407,239727,240933,239637,240674,236136.4167,6.40%
1089,Harris County,GA,Columbus,13,145,1388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162404,161188,159892,159053,158820,160694,161815,163170,163705,164626,165758,166760,167602,168475,169181,169579,169900,170227,170638,171299,172098,173136,174144,175267,176418,177317,177801,178005,178046,178173,178136,178496,178741,178979,178963,179098,179456,179735,179793,179554,179053,178513,177867,177282,176810,176326,175775,175264,174957,174570,173959,172800,171630,170145,168931,167543,166465,165261,164281,163170,160170,157308,154842,154486,154064,153378,152858,152219,151462,150635,149698,148946,148306,147812,147078,145892,144760,143810,143190,142683,142116,142422,142839,143270,143005,142625,142608,142535,142549,142452,142456,142619,143049,143628,144405,145263,146219,147102,147980,148732,149475,150114,150875,152044,153245,154351,155101,155921,156992,158006,159068,159914,160818,161569,162385,163034,163761,164233,164986,165769,166813,167670,168808,169859,171032,171797,172554,173001,173645,174212,174976,175662,176705,177814,179030,180054,181086,181852,182674,183146,183676,183657,184058,184558,185751,186882,188148,189161,189989,190619,191351,192212,193299,194375,195028,195584,196237,197424,198610,199705,200820,201583,202271,202609,203057,202931,203131,203613,200999.25,204946,206158,207455,208379,209251,209890,210495,210874,211207,211519,211003,209646,209235.25,3.94%
412,Bryan County,GA,Savannah,13,29,1419,91495,91876,92258,92543,92832,92969,93217,93593,94130,94527,94863,95238,95631,96074,96593,97236,97782,98180,98489,98979,99559,100403,101264,101781,101826,101684,102076,103099,104081,104524,104484,104559,104652,104692,104770,105230,105917,106659,107419,108117,108765,109168,109607,109947,110409,110700,111164,111447,112051,112459,113199,113773,114470,114995,115511,116360,117300,118299,118686,119053,119428,120045,120633,121191,121695,122121,122428,122773,123163,123455,123659,123894,124273,124884,125426,125973,126375,126805,127292,127721,128121,128382,128677,128937,129265,129593,129917,130300,130803,131362,131921,132527,133190,133825,134192,134520,134892,135586,136310,137732,139385,142582,144872,146749,146959,147724,147883,148444,148034,149589,150478,151745,151642,152541,154301,155371,155796,157532,159692,162879,164003,165584,166502,167241,168468,169381,170537,170958,172425,173209,173991,173705,175099,175193,175165,173989,174325,174549,174962,175235,175594,176305,176810,177047,176657,175976,175633,175114,174616,173870,173087,172360,171645,171053,170517,169849,168906,167709,166258,165042,163767,162527,161161,159949,158870,157812,157063,156578,156390,155833,155183,154465,153868,152979,152086,150991,150339,149349,148687,147557,146489,145341,144526,143829,143162,142354,141696,141255,140826,140165,139577,139198,139194,139096,139092,139112,139267,139621,140058,140654,141207,141755,142353,142973,143748,144479,145260,145976,146658,147358,148190,149063,150031,150819,151699,152497,153494,154419,155483,156283,156963,157517,158114,159116,160166,161212,161982,162782,163846,164949,165989,166857,167537,168200,168796,169617,170536,171466,172424,173249,174207,175083,175991,176894,177539,178098,178632,179403,180134,180717,181374,182231,183437,184376,185168,185703,186357,187274,188384,189715,190718,191546,192433,193609,195008,196050,196661,196987,197284,197675,198130,198820,199746,196162.4167,200669,201663,202672,203585,204391,205180,206034,206669,207136,207634,207169,206593,204949.5833,4.29%
786,Wayne County,GA,Jesup,13,305,1421,56785,56974,57206,57421,57505,57491,57499,57592,57809,58102,58532,58863,59156,59414,59689,60001,60191,60453,60745,61135,61408,60592,59467,58500,58871,59709,59949,60347,60865,62002,62731,63213,63550,63857,64052,64645,65566,66735,68301,69391,70319,70502,70724,71164,71612,71994,72460,72809,73090,72997,72992,73293,73829,74291,74754,75126,75701,76463,77041,77452,77756,78080,78396,78557,78780,79144,79620,79999,80046,80255,80592,81176,81513,81816,81954,82076,82312,82712,83088,83293,83350,83477,83561,83793,83993,84141,84283,84382,84650,84881,84894,85049,85237,85814,86239,86708,87077,87557,88042,88359,88813,89221,89849,90282,90613,90790,90792,90947,91211,91816,92375,93014,93344,93829,94273,94893,95276,95631,96048,96538,96970,97208,97400,97726,98271,98886,99594,100036,100604,101061,101705,102106,102554,102679,102928,102700,102777,102743,103000,103158,103280,103400,103144,102740,102224,101881,101628,101297,101121,100911,100769,100402,100123,99824,99685,99568,98966,98218,97187,96464,95675,94838,94080,93420,92747,92392,92138,91776,91115,90402,89982,89711,89357,88883,88294,87677,87306,86988,86802,86314,85611,84862,84404,84044,83727,83236,82818,82538,82331,82129,81908,81797,81734,81568,81476,81440,81526,81757,82036,82494,82884,83537,84180,84824,85319,85707,86145,86546,86970,87365,87910,88592,89318,90190,91042,91921,92574,93148,93658,94083,94428,94780,95036,95406,95773,96387,97095,97790,98426,99130,99904,100711,101186,101624,101832,102167,102614,103401,104201,104903,105324,105771,106196,106748,107199,107639,108157,108695,109167,109500,109923,110497,110963,111425,111688,112134,112566,113131,113757,114485,115537,116499,117574,118299,119019,119611,120205,120743,120995,121201,121469,122039,122755,120034.0833,123455,124226,124860,125557,126107,126695,127255,127710,128225,128598,128265,127753,126558.8333,5.16%
1892,Lumpkin County,GA,,13,187,1425,89751,90150,90872,91442,91800,92279,92868,93507,93815,94274,94925,95989,97326,98609,99647,100264,100942,101718,102343,103145,103726,104295,104636,105251,105993,106954,107712,108325,107932,107837,108450,109555,110712,111796,113100,114417,114940,115832,115921,116576,117475,118418,118430,118334,118703,119986,121087,122231,122871,123069,123408,123915,125293,126617,128004,129042,130157,131407,132285,132897,133516,134144,134614,134994,135691,136612,137612,138112,138610,138741,138755,138509,138407,138965,139716,140648,141025,141437,141935,142608,143056,143321,143370,143382,143373,143717,144077,144336,144796,145424,146400,147362,148432,149379,149893,150467,150959,151821,152647,153541,154284,154960,155623,156384,156158,155449,154576,154706,155282,155966,156802,157786,158674,159598,160424,161354,162129,162774,163282,163600,163963,164366,164848,165294,165971,166715,167677,168357,168986,169339,169677,169900,170148,170018,169847,169410,169676,169844,170210,170138,170283,170303,170257,169855,169520,168720,168042,167151,166613,166042,165589,165045,164522,163900,163411,162729,161641,160236,158643,157313,155950,154678,153383,152258,151261,150220,149421,148736,148349,147818,147260,146747,146126,145231,144321,143196,142323,141233,140487,139402,138196,136913,136018,135431,134883,134202,133424,133097,132756,132376,131806,131420,131276,131021,130901,130886,131048,131322,131733,132269,132949,133560,134215,134826,135533,136178,136928,137669,138440,139178,140032,140936,141908,142736,143640,144419,145241,145970,146828,147594,148335,149032,149759,150539,151352,152179,153041,153853,154784,155639,156593,157435,158215,158829,159418,160215,161065,162115,163122,164132,165057,165945,166837,167754,168532,169117,169559,170187,171105,172142,173130,174004,174941,175856,176843,177919,179020,180180,181310,182429,183615,184899,186351,187613,188802,190115,191475,192718,193561,194151,194095,194285,194840,191075.4167,196139,197489,198919,200285,201534,202804,204141,205398,206376,207163,206937,206628,202817.75,5.79%
1971,Pickens County,GA,Atlanta-Sandy Springs-Roswell,13,227,1438,103065,103490,103646,103609,103251,102845,102912,103430,103773,104086,104406,105186,106157,107013,107977,108836,109864,110890,111754,112798,113472,113872,113709,113274,112714,112146,112409,112501,113665,114428,115514,115922,116782,116504,115975,115235,115388,115934,116506,117110,117154,117169,117800,119115,120024,120769,121330,122033,122920,123915,125011,125816,126631,127547,128747,130062,131438,132983,133931,134800,135361,136411,137375,138483,139293,140231,140713,141122,141403,141781,142397,142817,143382,143882,144466,145006,145255,145690,145949,146177,146231,146663,147248,147830,148204,148583,148782,149089,149600,150363,151028,151467,152045,152679,153307,153754,154017,154482,155028,155676,156222,156871,157529,158250,158875,159582,160297,161046,161775,162383,163030,163819,164643,165350,165974,166576,167248,167880,168582,169125,169533,169798,170038,170382,171085,172003,173040,173643,174174,174525,174948,175276,175618,175520,175345,174964,175236,175421,175782,175820,175910,175967,175862,175560,175243,174612,174010,173195,172659,172173,170609,168952,167166,166478,165980,165479,164438,163255,161710,160471,159031,157783,156479,155272,154144,153633,153329,153292,152936,152468,151818,151135,150424,149580,148672,147500,146454,145384,144660,143749,142568,141430,140451,139838,139082,138342,137528,136979,136412,135826,135345,135105,135027,134880,134772,134845,135033,135391,135837,136347,137298,138328,139405,140146,140921,141714,142471,143187,143930,144715,145462,146242,147057,147923,148866,149877,150812,151797,152782,153664,154305,154987,155685,156510,157200,158111,159079,160061,161069,162033,163040,163917,164511,165093,165573,166333,166972,167790,168686,169725,170699,171595,172324,173225,173885,174734,175363,176182,176687,177389,178184,179321,180495,181514,182423,183261,184225,184487,184817,185190,186410,187741,189217,190636,191908,193282,194497,195736,196735,197620,198375,199183,200271,194600.0833,200794,201277,201931,203135,204368,205376,206554,207589,208563,209432,209218,208802,205586.5833,5.34%
